id,tweet,date,source,likes,retweets,length,sentiment
1121503542727061506,RT @ghdatascience: #ghdatascience #indabaxghana Deep Learning Indaba-@DeepIndaba Google- @Google Microsoft-  @Microsoft Wave2Analytics-@Wav…,2019-04-25 19:57:35,Twitter for Android,0,32,140,0
1121503523575824384,"RT @PlasmaDray: Job Creation Required skills:
1. Predictive Analytics
2. Artificial Intelligence
3. Machine Learning
4. Customer Insights
5…",2019-04-25 19:57:31,Twitter for Android,0,21,140,-1
1121503365979095044,"RT @ghdatascience: A Practical Exposition of Data Science in the Retail Marketing and Financial services. By Delali Agbenyegah.

#ghdatasci…",2019-04-25 19:56:53,Twitter for Android,0,5,140,0
1121503346727235585,"RT @ghdatascience: Principals of Causality
#ghdatascience #indabaxghana Deep Learning Indaba-@DeepIndaba Google-@Google Microsoft-  @Micros…",2019-04-25 19:56:49,Twitter for Android,0,5,140,0
1121502039387906054,"RT @SaintBarani: #ghdatascience  #indabaxghana

https://t.co/yG6GexE78T",2019-04-25 19:51:37,Twitter for Android,0,4,71,0
1121501040929640449,"RT @PlasmaDray: Job Creation Required skills:
1. Predictive Analytics
2. Artificial Intelligence
3. Machine Learning
4. Customer Insights
5…",2019-04-25 19:47:39,Twitter for Android,0,21,140,-1
1121500986915291139,RT @iotnetworkhub: #ghdatascience #indabaxghana Deep Learning Indaba-@DeepIndaba Google- @Google Microsoft-  @Microsoft Wave2Analytics-@Wav…,2019-04-25 19:47:26,Twitter for Android,0,7,140,0
1121500960977817600,"RT @maaddae: No matter how good an algorithm is, if the study design is inadequate (garbage in) for answering the research question, we'll…",2019-04-25 19:47:20,Twitter for Android,0,3,139,1
1121500728638439425,"RT @PyGhana: Currently on-going: GHANA DATA SCIENCE SUMMIT 2019

INDABAX GHANA

Theme: The Promise Of Data Science For Economic Transformat…",2019-04-25 19:46:24,Twitter for Android,0,16,140,1
1121500560119799809,"RT @ghdatascience: presentation on Data Science in the Retail Marketing and Financial services by Delali Agbenyegah. 

#ghdatascience #inda…",2019-04-25 19:45:44,Twitter for Android,0,6,140,0
1121500378422501379,"RT @PlasmaDray: Job Creation Required skills:
1. Predictive Analytics
2. Artificial Intelligence
3. Machine Learning
4. Customer Insights
5…",2019-04-25 19:45:01,Twitter for Android,0,21,140,-1
1121500337012129793,"RT @PlasmaDray: About to present is @DaniCMBelg on ' Predictive Analytics in Healthcare: Building Successful Pipelines' 
#indabaxghana #ghd…",2019-04-25 19:44:51,Twitter for Android,0,2,140,1
1121480811310714881,"RT @ghdatascience: Retail case study. 
#ghdatascience #indabaxghana https://t.co/Z2z8pZvR0c",2019-04-25 18:27:16,Twitter for Android,0,3,91,0
1121480787550003200,"💯ORGANIC VERY EFFECTIVE WITH NO SIDE EFFECTS 
👍With Amazing Testimonies For Weight Loss And Reduce Of Bloatness In The Tummy.
📞Call or 📱Whatsapp us on 0555262431 to place your order
#AfricanHistoryClass #TaxiDriverShow #SWIFTHoops #ghdatascience #MGTechFest #puredrive Accra https://t.co/K0emKtve3B",2019-04-25 18:27:10,Twitter for iPhone,0,0,302,1
1121467889171804160,"RT @maaddae: No matter how good an algorithm is, if the study design is inadequate (garbage in) for answering the research question, we'll…",2019-04-25 17:35:55,Twitter for Android,0,3,139,1
1121465594052849664,RT @ghdatascience: #ghdatascience #indabaxghana Deep Learning Indaba-@DeepIndaba Google- @Google Microsoft-  @Microsoft Wave2Analytics-@Wav…,2019-04-25 17:26:48,Twitter for Android,0,17,140,0
1121463047418208256,"💯ORGANIC VERY EFFECTIVE WITH NO SIDE EFFECTS 
👍With Amazing Testimonies For Weight Loss And Reduce Of Bloatness In The Tummy.
📞Call or 📱Whatsapp us on 0555262431 to place your order
#AfricanHistoryClass #TaxiDriverShow #SWIFTHoops #ghdatascience #MGTechFest Ghana Accra Mall https://t.co/SDLrrWhA4H",2019-04-25 17:16:40,Twitter for iPhone,0,0,302,1
1121454964637937665,"Happy international Girl Day in ICT🎉🎉🎉
Today we are talking about the promise of data science for economic transformation...
 #ghdatascience #indabaX #AI #bacegroup 
 #indabaX2019 #indababa2019 #iwd2019 —... https://t.co/BV6fAgTTiH",2019-04-25 16:44:33,Facebook,3,0,234,1
1121452107935158272,RT @dezye1693: Data protection and connected Care: the provider and regulator perspective #ghdatascience #indabaxghana #Indaba2019 #bacegro…,2019-04-25 16:33:12,Twitter for Android,0,7,140,0
1121451995586539521,"RT @ghdatascience: Principals of Causality
#ghdatascience #indabaxghana Deep Learning Indaba-@DeepIndaba Google-@Google Microsoft-  @Micros…",2019-04-25 16:32:45,Twitter for Android,0,5,140,0
1121451716694638599,RT @ghdatascience: #ghdatascience  #indabaxghana https://t.co/NX3bok4tqB,2019-04-25 16:31:39,Twitter for Android,0,3,72,0
1121450603220217856,RT @ghdatascience: #ghdatascience #indabaxghana Deep Learning Indaba-@DeepIndaba Google- @Google Microsoft-  @Microsoft Wave2Analytics-@Wav…,2019-04-25 16:27:14,Twitter Web App,0,32,140,0
1121450595783725057,#ghdatascience  #indabaxghana https://t.co/NX3bok4tqB,2019-04-25 16:27:12,Twitter for Android,10,3,53,0
1121449443109347328,"RT @ghdatascience: presentation on Data Science in the Retail Marketing and Financial services by Delali Agbenyegah. 

#ghdatascience #inda…",2019-04-25 16:22:37,Twitter Web Client,0,6,140,0
1121446259078963201,RT @adk_Spence: Great presentation by @DaniCMBelg on building successful pipelines for predictive analytics in healthcare. Total takeaway f…,2019-04-25 16:09:58,TweetDeck,0,3,140,1
1121446187033354245,"RT @ghdatascience: presentation on Data Science in the Retail Marketing and Financial services by Delali Agbenyegah. 

#ghdatascience #inda…",2019-04-25 16:09:41,TweetDeck,0,6,140,0
1121446157916475394,"RT @ghdatascience: Retail case study. 
#ghdatascience #indabaxghana https://t.co/Z2z8pZvR0c",2019-04-25 16:09:34,TweetDeck,0,3,91,0
1121443969953607681,JUST IN: Osinbajo led FEC approves N52bn for border monitoring- https://t.co/ZgYoze3KgH #Hazard #Pogba #Kaka #WorldMalariaDay #Alisson #indabaxghana #ghdatascience https://t.co/YgDNL9IZWu,2019-04-25 16:00:52,Twitter Web Client,2,0,187,0
1121443816274374657,All about data #ghdatascience #IndabaXGhana https://t.co/XpYhwzmqn6,2019-04-25 16:00:15,Twitter for iPhone,9,1,67,0
1121443582697725952,"#TheJamesAndKatahShow  #MGTechFest #SHUGA #indabaxghana #SWIFThoops  #Shuga #ghdatascience
💯ORGANIC VERY EFFECTIVE WITH NO SIDE EFFECTS 

With Amazing Testimonies For Weight Loss And Reduce Of Bloatness In The Tummy.

📞Call or 📱Whatsapp us on 0555262431 to place your order https://t.co/8jQZvGSzmL",2019-04-25 15:59:20,Twitter for iPhone,0,0,300,1
1121443495355518980,Jailed Dariye's name among sponsors of bill on Kaduna killings- https://t.co/Y00EoIzVi2 #Hazard #Pogba #Kaka #WorldMalariaDay #Indabaxghana #Allison #ghdatascience https://t.co/PNuvmgFF7u,2019-04-25 15:58:59,Twitter Web Client,1,0,187,0
1121438931051012097,"RT @dezye1693: Today we are talking about the promise of data science for economic transformation...
 #ghdatascience #indabaX #AI #bacegrou…",2019-04-25 15:40:51,Calcaware,0,3,140,1
1121438855125716999,"RT @dezye1693: Today we are talking about the promise of data science for economic transformation...
 #ghdatascience #indabaX #AI #bacegrou…",2019-04-25 15:40:33,Twitter for Android,0,3,140,1
1121438855121575939,"RT @ghdatascience: presentation on Data Science in the Retail Marketing and Financial services by Delali Agbenyegah. 

#ghdatascience #inda…",2019-04-25 15:40:33,Twitter for Android,0,6,140,0
1121438845092888578,"RT @dezye1693: Some of the works done by students and expert from #AIMS &amp; Ghana space science...
#ghdatascience #bacegroup #indabaxghana #I…",2019-04-25 15:40:30,Twitter for Android,0,6,144,0
1121438836414984193,RT @ghdatascience: #ghdatascience #indabaxghana Deep Learning Indaba-@DeepIndaba Google- @Google Microsoft-  @Microsoft Wave2Analytics-@Wav…,2019-04-25 15:40:28,Twitter for Android,0,32,140,0
1121438004977991680,"Retail case study. 
#ghdatascience #indabaxghana https://t.co/Z2z8pZvR0c",2019-04-25 15:37:10,Twitter for Android,15,3,72,0
